####################################################################################################
Online Supporting Information S3. 

The input average signal dataset including the average signals of Chip-seq and DNase-seq in 5000 DNase I hypersensitive sites. 

#####################################################################################################

Chr	start	end	dnase1sig	H3k9me3	H3k27ac	H3k4me3	H3k4me1	H3k4me2	H3k27me3	H3k36me3	H3k9ac	H4k20me1	H3k79me2	BRCA1	BACH1	CEBPB	CHD1	CHD2	CJUN	CTCF	GTF2F1	CMYC	CTBP2	JUND	MXI1	MAX	MAFK	RFX5	RAD21	NRF1	SUZ12	SIN3A	TBP	ZNF143	USF2	ZNF274
chr22	30233905	30234655	0.204	2.622	4.863	28.471	3.509	42.8	1.471	1.828	10.304	3.322	3.144	8.333	5.864	6.385	8.786	15.232	8.463	6.337	9.692	7.783	6.725	12.015	15.735	4.416	8.479	8.358	16.674	5.2	2.117	53.882	24.388	13.989	22.809	1.333
chr12	31753170	31753550	0.063	2.404	6.318	0.64	10.807	3.885	0.867	1.929	1.927	2.491	6.423	13.146	7.409	13.026	3.4	15.132	10	46.873	10.375	5.286	4.4	16.473	15.143	6.743	11.111	10.444	70.497	6.571	1.764	16.878	11.846	20.055	8.379	2
chr14	94494186	94494513	0.039	1.372	2.847	1.652	5.486	3.92	1.612	1.628	2.898	8.729	7.32	2.286	3.667	2.143	2.286	3.25	2	4.926	4	4	3	2.25	2.75	1.867	3.273	3.231	3	3	2.142	4.667	2.444	3.923	5.235	1
chr1	47658333	47659062	0.082	2.822	8.292	3.041	18.131	19.389	2.705	2.53	4.999	4.708	2.265	11.422	9.875	33.441	8.898	19.773	14.603	144.328	20.167	16.887	17.86	25.525	81.67	31.875	10.582	15.921	167.257	11.984	3.396	81.434	16.926	56.981	19.606	2.267
chr17	47656567	47657714	0.077	4.463	2.663	1.46	2.35	1.789	3.432	2.159	2.391	4.729	2.219	3.886	5.143	3.086	3.5	5.286	3.115	2.253	3.583	2.938	4.105	5.133	5.722	0.8	1.933	3.545	2.05	4.056	2.411	6.116	3.9	4.65	5.714	1.333
chr1	48153911	48154102	0.037	2.31	5.205	1.234	15.435	6.79	2.36	0.947	2.4	0.24	1.85	5.571	4.5	4	5	2.5	4.625	4.725	4.333	3.5	4.571	4.7	4.6	0	2	3.167	6.5	6.444	3.03	6.923	5	6.667	5.5	1
chr14	103536335	103536888	0.058	0.911	4.653	1.58	3.069	3.167	2.286	1.506	3.426	3.911	0.829	4.583	4.64	2.769	3.957	3.381	4.5	2.04	3.619	5.481	5.474	3.955	4.158	3.587	3.875	5.207	3.867	3.4	1.93	5.087	5.214	6.067	10.824	1
chr9	89556199	89556348	0.036	1.987	5.653	12.307	14.833	19.753	13.533	0.976	8.093	2.24	2.493	9.444	10	8.818	10.923	9.214	6.111	4.32	5.286	6.4	3.5	5.667	7.462	7.833	6.286	6.429	5.429	13.545	4.7	11.684	6	10.333	11.438	1.5
chr3	112983089	112983811	0.095	1.365	13.851	4.701	16.948	23.132	1.083	1.737	10.2	2.959	2.366	11.814	6.575	9.462	8.095	13.5	9.708	2.117	10.864	12.803	10.327	16.64	19.561	10.982	13.474	6.605	11.97	7.545	2.24	33.916	25.321	13.659	7.239	2.75
chr5	118406395	118407270	0.082	2.97	34.152	48.383	1.17	44.863	1.567	1.348	55.64	2.93	3.94	52.618	16.742	13.598	11.584	141.663	14.379	5.042	18.622	15.167	14.208	23.621	29.337	9.058	10.367	11.25	17.213	10.067	2.393	79.19	67.865	77.817	14.272	1.571
chr9	132182351	132182784	0.056	2.214	2.413	1.11	4.393	3.988	1.618	1.967	3.313	1.162	2.136	4.4	4.588	2.833	4.077	4.375	3.667	16.16	5.062	3	8.423	2.929	5.3	1.614	2.125	6.75	12.959	3	2.3	7.962	4.412	11.378	6.458	1.714
chr17	42149127	42149428	0.039	2.36	11.82	15.107	10.583	51.373	1.416	2.777	10.403	5.483	34.237	11.741	6.7	5.75	8.174	8.111	3	2.872	2.857	7.667	7	9.778	13.088	3	8.368	7.059	3.636	5.867	1.367	24.387	8.4	8.08	6.263	1.4
chr17	43890318	43891199	0.11	1.795	2.344	3.583	7.24	13.127	3.605	0.883	4.266	2.972	1.541	8.034	16.402	10.37	6.976	11.861	7.333	48.855	6.143	7.2	6.727	12.5	7.525	2.075	12.493	4.571	79.177	5.711	1.76	10.875	8.544	29.898	7.017	2
chr22	30721116	30723487	0.21	2.485	4.544	11.054	9.075	29.116	2.286	1.865	7.469	3.913	3.533	5.048	8.302	5.191	6	8.83	4.579	3.077	5.482	6.36	4.925	7.348	9.375	3.798	5.253	4.651	5.577	5.284	2.606	33.978	10.401	7.745	6.832	1.867
chr20	61698685	61699314	0.042	5.635	1.614	1.507	5.203	2.6	1.415	2.373	2.688	2.019	2.504	2.769	5.943	3.211	2.364	3.048	3.286	2.635	4.5	2.875	5.2	3	4.76	0.84	2.4	4.833	2.692	2.375	1.489	3.682	4.25	7.957	6	1.25
chr1	11731683	11732245	0.051	3.92	4.913	1.223	4.089	3.244	1.297	9.276	3.541	8.12	5.149	3.611	2.692	3.5	2.6	8.091	5.182	1.941	3	5.75	5.056	3.067	4.955	0	3	3.071	3.722	4.75	3.671	2.556	5.667	3	6.457	2
chr22	47595241	47595680	0.041	10.424	1.842	1.397	0.93	0.888	1.769	1.778	1.556	1.571	2.404	1.75	1.778	2.286	5.235	3	2.571	5.304	1.714	2.714	3.182	1.714	3.4	0.933	2.333	4.5	7.633	4.667	1.831	1	1.8	6.926	3.308	1.5
chr8	101162171	101163057	0.088	2.589	14.078	46.216	2.996	53.117	1.27	1.187	36.61	2.076	18.291	16.279	13.289	14.378	9.127	19.744	10.385	2.491	16.243	11.571	6.107	18.881	26.874	5.535	9.729	11.548	9.716	10.159	3.168	97.843	59.307	13.368	15.206	1.5
chr1	227313791	227314099	0.037	1.832	4.347	1.42	14.68	8.947	4.247	1.69	2.903	7.497	1.828	11.259	3.5	13.148	7.474	6.611	5.944	5.46	6.125	8.053	11.857	10.296	14.838	8.557	3.556	4.5	6.125	4.364	2.625	34.486	3.444	8.5	10.962	2
chr19	18525409	18526286	0.043	1.767	3.269	2.092	8.014	2.883	2.939	2.336	3.837	2.544	1.626	3.742	5.341	4.229	5.541	5.58	4.107	2.321	4.868	3.593	4.862	6.196	5.115	0.8	3.923	4.061	5.3	4	3.033	7.574	3.567	7.952	6.02	2
chr14	74037550	74038491	0.172	5.413	2.517	2.35	9.449	10.34	2.56	2.699	4.219	3.759	3.05	5.062	7.133	6.553	3.686	9.565	4.103	77.999	4.038	3.793	4.818	8.852	6.375	5.57	5.394	4.774	26	4.207	4.476	12.573	5.074	19.048	6.98	2
chr20	62028272	62031756	0.053	1.984	3.667	1.349	2.425	2.023	2.636	2.458	2.507	1.754	2.018	4.088	2.962	3.305	5.036	4.447	3.182	3.853	4.333	3.684	4.257	4.729	4.784	1.703	4.338	4.865	4.853	4.067	2.617	4.468	3.292	6.396	5.471	1.656
chr1	7621139	7622003	0.129	2.01	3.399	1.232	8.107	3.576	2.119	1.887	4.495	1.983	2.417	10.262	7.167	4.818	5.711	12.902	7.081	94.91	11.944	9.61	9.722	10.565	10.131	11.66	6.585	6.755	54.272	11	2.403	9.532	12.117	42.913	12.262	1.25
chr21	45957702	45959250	0.059	2.742	2.646	1.44	2.685	1.448	1.631	1.449	2.604	2.714	2.12	3.385	3.304	2.593	3.152	2.1	2.762	2.057	3.412	3.571	1.538	3.333	4.115	1.545	3.103	3.053	4.935	3.583	2.747	5.875	2.652	3.578	4.729	3.857
chr19	34303912	34305083	0.048	1.571	3.745	1.267	1.588	2.177	1.414	4.74	3.09	3.466	1.456	3.294	4.368	2.308	2.853	2.545	2.586	2.872	5.036	4.138	3.267	3.658	4.735	0.933	2.875	2.55	3.912	3.806	2.469	5.22	4.069	2.2	4.708	1.25
chr5	174960996	174961761	0.086	2.299	4.328	6.963	17.516	19.615	1.613	2.061	3.192	1.573	2.771	25.863	16.368	20.168	12	25.207	13.945	218.81	19.718	17.925	16.169	32.994	18.711	10.027	14.941	13.038	599.274	10.515	2.233	28.905	19.267	58.957	15.363	3.562
chr7	45187626	45188092	0.039	2.087	2.289	1.482	3.663	1.111	2.252	1.827	1.713	4.676	2.149	2.545	6.643	5	3.071	6.607	6.15	2.269	5.636	5.176	6.565	6.185	5.222	1.4	3.154	4.895	7.848	2.643	4.114	8.071	5.5	5.136	4.708	1.8
chr17	33445377	33445574	0.039	2.651	5.857	2.224	6.777	5.131	4.286	4.394	6.469	2.617	6.343	3.833	8.133	3.75	2	4.857	3	1.32	1.5	1.5	4.778	5.5	3.5	0.7	1.333	4	5.923	4.25	1.683	5.643	3.4	3.25	6.222	1.5
chr3	13891537	13892389	0.079	3.267	4.66	1.491	10.171	4.219	2.452	1.983	1.954	1.768	1.379	4.543	3.759	4.933	3.045	8.51	10.882	2.227	5.907	2.778	9.291	33.03	3.967	1.832	4.36	4.214	3.75	4.576	2.63	6.833	3.774	9.829	5.147	2.077
chr5	178617782	178618489	0.049	2.324	2.237	1.28	9.49	4.584	0.52	2.699	5.143	4.036	2.774	3.174	4.318	4.348	3	4	4.045	2.166	4.115	3.059	4.043	6.976	4.448	1.737	4.4	4.12	4.067	2.947	2.729	4.5	2.952	4.31	5.121	2.1
chr1	160087752	160087963	0.044	2.955	1.11	3.305	13.515	18.325	1.72	1.145	3.315	1.543	6.095	3.5	5	8	5	9.941	3	3.94	5.769	7	8.933	8.4	7.077	5.529	6.5	5.556	7.545	3.5	0.9	13.458	7.2	11.905	5.556	1
chr9	34573409	34575105	0.075	2.53	3.607	1.627	9.514	4.363	4.002	2.589	2.951	3.615	2.461	3.4	5.973	9.563	3.614	4.183	3.37	3.486	5.947	3.75	6.794	5.986	6.306	3.417	3.692	5.206	5.534	5.491	3.119	7.47	5.3	8.053	6.988	2
chr6	43230406	43230541	0.035	1	3.6	1.2	3.792	1	2.19	0.82	5.976	3.68	1.04	5.333	2.5	3	3.5	6.714	1.5	1.76	4	1	5.857	2.5	6.75	2.1	1.5	3.833	3	2.429	4.1	4	5.4	4.5	5.556	3
chr11	133900766	133901295	0.077	2.352	3.598	1.627	6.413	2.509	3.813	1.632	2.815	2.204	2.968	9.108	23.678	7.371	4.095	11.217	7	74.735	7.974	9.351	7.152	11.346	8.105	3.275	4.476	5.929	48.687	6.677	3.075	7.882	5.519	24.069	11.789	3.444
chr21	46991284	46991830	0.04	1.66	1.582	1.367	1.778	1.803	1.588	1.352	1.631	1.153	3.202	2.933	5.269	1.667	2.647	3.412	2.429	1.618	1.833	3.733	3.571	2.875	4.2	0.7	3.2	4.741	2.364	5.2	1.208	5.828	3.467	6.172	4.519	1
chr9	34048381	34049739	0.107	2.701	81.347	50.496	4.148	57.66	1.426	2.005	111.962	4.853	10.017	16.716	21.139	15.543	16.115	34.521	11.709	5.361	40.669	70.415	21.562	26.118	32.323	62.894	11.367	12.379	10.312	18.784	2.426	59.911	159.834	186.817	256.876	2.412
chr15	52263543	52264288	0.081	2.661	45.297	73.737	1.704	36.692	1.21	1.833	88.227	2.101	16.407	12.988	13.169	14.176	15.766	18.445	7.178	19.516	25.343	12.115	9.837	15.057	16	8.943	7.047	8.732	11.356	10.65	2.296	55.008	87.918	17.482	11.364	4.36
chr7	29294286	29294745	0.076	4.077	2.324	1.955	5.691	4.402	1.993	2.085	4.973	3.036	2.233	8.545	6.045	15.672	4.714	9.735	5.5	5.156	5.591	4.611	2.6	8.405	9.543	5.714	4.667	8.033	4.684	3.6	2.948	11.348	6.05	129.394	11.902	1
chr22	22240108	22240398	0.059	2.588	3.891	2.829	2.396	1.582	3.451	1.022	1.687	2.16	1.16	1	3	1	3.25	1.333	3.167	1.188	2.4	2.714	2.5	3.143	4.333	2.025	1.5	2	1	2	3.637	1.5	4.714	1.75	3	1
chr1	30463949	30464177	0.045	1.5	2.608	1.707	3.432	7.732	0.85	0.925	0.87	1.325	1.675	5.333	5.692	1.5	1.333	11.524	4.444	2.108	3.889	3.2	3.833	6.2	5.286	1.4	4.9	2.5	7.611	7.6	1.429	4.9	6.2	6.231	6.875	2
chr7	1215579	1216238	0.12	2.022	2.689	4.416	8.497	17.523	5.922	0.869	3.652	3.217	2.888	9.949	30.074	9.639	6.294	14.747	10.023	108.328	12.379	16.578	9.292	11.635	13.549	10.281	15.539	7.262	73.075	5.895	2.138	22.302	14.987	41.5	15.176	1
chr2	25556581	25557410	0.048	2.593	5.159	3.651	19.537	22.181	1.04	1.333	3.948	4.862	7.55	5.69	9.273	5.641	6.333	7.566	3.571	1.865	5.119	7.104	6.1	7.918	8.593	4.267	7.524	7.458	5.433	6.25	2.24	8.3	8.549	10.311	10.647	2.167
chr11	113865011	113865576	0.072	3.494	2.421	1.032	7.034	3.638	3.033	2.618	3.273	1.447	2.247	7.977	9.755	7.263	4.318	10	10.617	48.419	9.571	7.529	4.6	11.58	9.043	1.7	10	8.568	134.466	6.367	1.236	12.241	8.105	19.859	8	2.286
chr1	228581127	228581502	0.068	1.987	2.512	1.48	2.52	0.889	1.16	3.816	1.293	9.096	3.075	9.562	3.5	6.208	3.8	7	7.292	34.259	7.75	6.333	6.4	8.407	8.677	3.675	7.28	8.208	26.988	7.696	2.12	8.278	4.75	12.395	3.538	2.3
chr12	49940074	49940593	0.05	1.231	2.063	1.865	4.684	2.024	11.482	2.701	1.813	2.569	1.282	5.5	6.621	2.909	4.125	5.5	3.333	2.644	5.174	5.588	2.533	2.833	3.357	1.12	3.167	6.115	4	2	3.35	3.579	2.545	6.04	3.923	1.333
chr12	16500288	16500715	0.064	1.41	15.266	19.668	1.932	27.059	0.913	0.865	19.856	2.122	18.922	7.935	10.556	10.317	8.972	21.92	9.194	3.12	19.565	20.5	12.537	15.864	20.855	9.317	6.571	10.37	15.695	7.382	1.5	59.08	61.09	13.385	21.308	1
chr2	240522875	240523853	0.086	2.81	4.182	2.393	15.049	10.777	3.256	1.033	5.152	3.399	2.12	6.877	8.525	7.317	4.029	7.015	5.349	7.617	7.169	6.327	18.901	9.784	10.733	3.147	6.75	6.574	11.678	5.136	1.95	8.264	12.438	14	9.203	1.6
chr16	5266065	5266296	0.041	10.004	5.667	2.093	5.471	1.297	4.791	3.77	2.231	2.124	2.84	3.667	6.5	5.071	4.1	4.9	1.5	9.742	5.364	8.182	8.538	4	10.15	0.7	3.833	6.2	5.5	6.643	2.063	6.182	7.2	9.095	4.455	2
chr20	56076742	56076988	0.042	4.44	1.08	2.536	8.976	4.908	3.38	1.524	1.856	5.436	1.4	2.5	5.375	3	4.727	4.1	3.375	6.812	4.3	4.455	4.667	7.588	9.688	0.7	6.077	6.364	4.333	5.909	1.029	12.571	8.765	8.857	3.75	1.5
chr11	64605259	64605961	0.042	3.029	4.523	0.914	0.957	2.206	2.462	5.836	3.497	3.303	2.643	2.556	3.045	1.429	2.692	3.652	2.357	2.43	3.105	2	3.231	2.375	3.118	2.083	2.75	3.263	2.2	2.364	2.851	3.7	2	3.19	4.833	1.333
chr2	64751063	64752320	0.202	3.703	12.391	47.396	2.111	39.736	1.229	1.78	19.814	4.182	13.647	11.811	29.619	6.792	14.89	15.74	5.93	7.299	14	11.457	18.553	20.314	14.333	6.696	7.29	8.755	14.065	131.384	1.731	59.716	36.072	63.798	11	1.286
chr10	71573481	71573671	0.038	0.54	9.903	0.903	3.131	3.251	4.166	3.194	1.392	7.251	2.406	5.429	2	6.143	3.2	9.1	4.889	27.286	4.111	4	3.857	5.286	5	2.78	3.714	4.5	11.471	6	3.542	8.6	5.25	15.632	3.7	1
chr1	246669994	246670926	0.175	2.48	4.744	25.815	5.413	51.128	1.033	3.205	13.975	2.489	4.677	8.609	23.013	11.188	9.338	9.988	9.734	7.22	10.116	8.391	10.582	11.663	15.064	12.19	7.229	9.054	11.049	115.467	2.9	25.779	18.019	31.878	9.677	1
chr1	155246707	155248779	0.182	2.042	3.527	16.762	10.343	56.064	2.448	2.104	5.599	4.419	2.911	9.316	15.495	10.179	8.573	19.2	6.529	34.168	10.272	12.23	12.968	17.597	21.2	10.668	10.233	10	59.139	6.87	1.739	89.881	14.06	36.074	12.515	2.036
chr21	43093767	43094246	0.046	2.436	1.291	1.825	7.196	5.394	1.021	3.587	3.023	3.278	1.234	3.875	6.138	5.667	4.6	7.524	4.105	7.518	2.7	4.053	5.4	6.24	7.568	4.204	3.077	4	11.262	4.222	1.064	8.758	2.1	6	9.583	1
chr17	74272892	74273370	0.045	1.865	4.573	0.82	4.08	4.368	0.889	2.516	3.339	1.666	2.423	2.733	3.882	3.5	2.692	3.125	1.6	1.863	5.667	3.25	3.667	3.545	6.16	0	3.75	3.091	2	4.294	2.511	5.083	4.643	4.9	3.529	2
chr16	69222748	69222999	0.049	5.28	3.664	6.188	7.388	32.44	2.072	3.232	2.728	8.328	54.016	7	5.933	6.364	6.833	8.375	8.333	1.788	7.294	6.091	3	9.55	7.238	1.94	10.056	8.353	5.3	9	1.157	8.167	10.227	5.182	6.357	2.2
chr7	1126068	1129244	0.193	2.167	3.876	3.561	9.734	10.95	1.653	2.13	5.138	7.483	7.884	5.294	20.543	8.255	6.007	11.385	7.433	16.701	7	10.544	11.353	14.463	9.511	4.754	6.908	6.248	23.717	6.545	2.268	12.902	26.993	17.266	10.149	3.289
chr20	62201634	62202470	0.045	1.701	4.141	1.116	2.019	1.774	0.93	1.766	2.155	2.982	1.525	2.429	6.128	1.8	2.5	2	2.87	2.413	3.24	2.692	2.429	3.333	4.074	2.976	2.071	2.062	2.846	2.769	3.28	3.571	2	4.448	3.276	1.2
chr9	129055833	129056137	0.044	0.828	4.73	1.827	3.492	3.46	1.168	2.03	2.417	4.86	1.347	3.111	3.462	3.667	4.143	4.667	3.625	35.303	7.917	4	8.333	5.643	3.857	1.12	2.2	2.143	20.844	4.556	1.6	5.214	3.111	12.441	8.64	1.333
chr1	110739484	110740023	0.115	2.51	4.162	1.149	3.947	2.49	0.891	1.315	2.316	4.036	1.81	12.778	52.716	8.78	4.714	11.333	7.273	126.263	10.489	8.25	7.44	11.085	11.815	3.774	33.264	9.167	85.202	4	3.083	14.5	9.194	43.805	12.964	1.4
chr4	164465555	164465851	0.058	2.73	2.783	1.948	7.053	14.733	1.2	1.967	5.627	0.895	2.269	16.053	33.366	9.417	8.346	18.75	16.417	141.603	16.474	15.824	9.68	23.463	10.76	10.737	10	12.871	127.788	8.348	1.367	15.031	14.953	46.49	7.435	2
chr2	85570478	85570866	0.051	2.563	3.611	1.723	2.245	2.46	1.333	6.128	2.904	6.96	3.251	2.3	1.5	2.286	2.556	1.8	2.667	4.901	3.667	2.333	1.333	2.667	2.636	1.3	2	1.5	2.167	1	1.876	2	1.8	2.2	2	1.5
chr20	948772	949122	0.053	14.894	1.767	0.968	2.217	1.923	3.326	0.68	5.789	1.023	2.371	7.958	5.389	7.643	7.1	16.712	10.393	5.134	8.36	11.543	2.2	7.706	8.962	48.712	10.429	5.067	4.214	3.4	2.288	10.6	11.235	121.825	283.518	1.571
chr14	69254193	69254292	0.035	3.14	5.39	1	7.88	9.14	1.01	6.43	7.09	8.85	6.03	11.5	13.5	7.429	9.667	28.125	3.333	3.94	11	11.625	10	9.222	12.7	3.233	5	11.6	22.091	10.333	1.825	20.333	13.833	17	14.421	1.5
chr7	101462544	101462723	0.039	0.887	2.806	4.314	8.709	5.491	2.154	0.48	2.777	11.92	83.84	6.111	4.286	4.857	4.75	5.167	5.4	1.743	1.5	3.5	1	6.111	6	3.233	3.6	4.4	5.286	3	1.85	8.938	3.875	4.25	7.636	2.333
chr5	77814391	77814550	0.039	5.411	4.257	2.154	9.331	3.669	0.68	3.411	4.754	6.434	4.754	4.833	15.579	10.714	2.333	5.167	22.263	2.469	4	8.167	9	20.15	9.273	3.787	7.429	8.091	6.333	4.714	1.35	17.5	2.857	5.333	11.368	2
chr5	141252039	141252735	0.086	4.729	26.396	5.383	17.587	25.837	1.524	3.16	12.819	7.077	37.077	8.661	8.255	136.317	9.103	19.283	10.412	2.073	12.611	20.043	6.065	34.628	14.937	8.909	10.302	11.464	13.05	9	1.987	29.28	27.877	19.888	8.415	3.75
chr1	47973416	47975167	0.071	2.19	1.669	9.128	6.669	42.737	29.067	1.3	3.447	3.025	1.843	5.881	12.156	4.986	4.58	5.567	4.475	2.709	5.361	5.733	9.102	6.561	7.527	2.065	4.844	5.527	8.282	5.481	3.263	8.759	5.618	6.938	7.155	2
chr6	27486213	27486356	0.037	4.547	1.96	4.22	8.113	23.913	4.747	2.473	5.947	3.713	1.496	3.4	6.929	7.091	9.222	4.6	4.167	6.747	6	5	7.6	5.5	7.769	10.179	4.778	8.2	6	4.429	3.029	17.5	9.667	7	6	6.714
chr19	54644794	54645254	0.042	2.179	8.149	1.396	4.587	3.175	2.667	5.615	5.002	12.027	55.935	3.875	6.429	4.429	4.6	3.895	4.263	1.629	2.375	5.429	4.571	6.455	4.529	2.075	6.185	7.065	3	3.9	1.115	10.405	3.455	5.2	7.641	1.714
chr1	2197613	2198377	0.042	0.889	5.92	1.674	8.236	3.228	1.76	2.263	4.515	15.828	67.905	3.583	3.25	3.045	3	4.576	3.476	5.308	7.422	4.4	4.923	5.417	5.611	0.98	5.389	4.8	8.486	4.344	1.584	6.239	6.098	5.054	6.111	2.588
chr5	179219478	179224501	0.166	3.032	4.998	9.126	7.436	22.701	3.041	2.664	8.045	5.127	3.669	5.41	38.434	5.413	8.327	10.649	7.22	11.205	6.756	6.63	11.19	7.815	8.427	4.11	4.037	6.258	18.731	6.587	2.501	21.274	13.271	16.157	8.411	2.545
chr20	25534409	25535003	0.044	4.047	9.267	0.914	7.063	2.308	0.818	5.118	5.533	8.013	16.777	5.812	5.188	3.263	3.688	5.586	8.05	1.207	7.816	5.417	5.55	7.306	4.211	2.864	3.462	4.808	4.76	5.571	2.424	16.973	6.5	10.302	5.786	2.8
chr9	127630573	127632443	0.149	2.54	22.024	49.166	5.319	62.107	1.385	2.794	53.15	5.655	37.152	7.206	9.647	7.773	13.244	9.497	8.625	13.739	12.044	17.389	9.897	14.298	53.308	24.599	5.97	6.272	13.374	10.957	1.759	65.692	36.142	10.276	11.44	1.818
chr6	50675459	50675705	0.045	1.612	5.872	5.864	25.208	40.696	52.856	0.98	7.564	8.296	4.156	7	7.167	10.167	12.593	10.2	7.714	2.796	8.7	8.429	27.4	7.8	8.9	5.327	5.615	5.833	10.136	20.533	11.36	25.081	11.2	9	9.773	3
chr3	89901249	89901452	0.045	1.416	1.956	1.349	2.231	3.938	0.937	1.569	0.766	2.636	0.84	21.853	13.381	20.897	7.588	28.553	11.368	135.636	15.571	17.083	3.2	27.424	14.1	3.45	7.273	13	428.601	9.286	0.3	16.08	9.154	24.314	14.87	2.5
chr3	46547216	46547370	0.038	4.62	12.707	5.36	9.44	9.1	5.667	4.187	5.007	5.847	1.61	5.667	9.588	7	4	8.333	5.545	2.007	4.167	5.5	1.5	11.357	10.727	3.58	9.733	5.333	5.3	8.917	2.775	6.182	5.571	4.667	8.455	3.286
chr11	134205654	134205886	0.042	3.551	1.463	0.8	3.12	1.427	2.276	1.022	1.3	2.505	4.698	4.7	4.444	2.857	5.167	2	3.167	11.302	5.545	4.3	1	2.333	6.941	1.4	2.8	1	4.556	2.714	2.49	7.077	4.1	7.6	5.167	2.5
chr6	155310702	155310861	0.037	4.1	3.547	0.864	4.773	5.273	1.653	1.527	3.88	2.18	1.38	2.857	3.143	6.25	5.5	8.182	4.25	4.952	1.5	7	7	4.667	3.167	4.589	5.333	8.067	16.444	4.5	2.525	8.667	6.75	9.929	5.429	3.5
chr1	28285823	28287860	0.23	3.652	15.025	19.995	11.494	58.333	2.073	2.614	21.68	3.64	6.688	10.333	8.927	13.346	7.971	15.534	7.675	20.472	11.217	12.034	9.598	31.589	12.378	9.838	6.125	9.221	35.871	7.162	2.709	38.315	33.321	27.621	15.185	2.103
chr15	64183260	64183656	0.053	2.173	9.12	3.631	6.7	6.06	0.907	1.989	6.155	2.35	3.75	11.211	19.148	16.642	9.667	16.647	12.118	189.937	10.459	11.314	10.879	21.056	18.333	9.203	11.474	7.069	202.542	9.63	2.218	24.563	21.344	52.055	13.689	1.5
chr19	53970488	53971578	0.073	2.502	9.265	32.32	4.615	43.204	1.391	1.798	17.024	3.333	4.639	5.889	40.214	5.46	3.805	10.474	5.719	1.714	7.016	7.035	5.356	8.549	10.915	9.55	3.886	5.75	4.4	4.913	1.684	26.11	13.71	7.318	7.842	1.625
chr16	81907547	81907768	0.047	0.942	3.276	1.093	2.644	3.671	0.885	0.937	2.336	0.84	2.378	13	10.312	12.409	8.143	15.583	9.7	142.316	15.88	20.308	2.5	26.846	14.615	7.568	13	14.333	114.846	8.294	0.72	18.03	10.278	51.855	10.591	1.5
chr17	8578623	8579232	0.049	4.466	8.234	5.048	10.184	15.789	3.033	1.104	4.997	2.062	2.664	4.192	5.75	6.265	5.071	5.606	3.783	2.877	5.839	7.032	9.214	5.515	7.971	6.867	5.36	6.613	5.812	6.194	0.9	10.908	6.606	5.59	10.13	3.214
chr4	186457134	186457715	0.064	4.628	3.436	2.96	8.673	12.802	18.29	1.051	6.357	3.947	5.257	6.8	4.808	7.85	6.357	9.75	9.318	4.276	3.524	7.643	1.2	7.778	6.037	3.314	4.792	8.436	1.2	5.769	1.73	8.182	6.273	6.706	3.958	3.25
chr21	45350356	45351093	0.055	1.367	3.087	1.229	3.364	0.938	1.102	1.855	2.211	2.59	1.77	2.312	3.652	2.611	2.611	4	1.4	5.523	3.4	1.625	3.333	5.792	4.545	1.4	2.077	3.773	5.667	2.154	1.833	4	2.6	4.633	3.583	1
chr16	67312117	67315057	0.189	2.811	2.959	5.864	5.943	20.529	9.993	1.376	5.455	3.805	3.471	6.32	18.818	5.479	5.692	8.656	6.488	26.25	8.329	9.436	8.692	8.5	8.924	12.647	6.182	6.408	30.772	4.67	3.005	20.214	8.039	42.683	12.504	2.087
chr1	32478774	32480582	0.209	3.027	28.13	53.4	5.574	49.685	1.517	2.106	59.494	10.26	73.193	9.453	52.789	8.706	12.792	19.614	6.494	4.372	15.521	23.051	10.284	12.091	20.364	23.712	6.429	9.365	9.7	350.056	2.13	53.282	35.103	15.11	67.266	2.053
chr7	1597293	1601494	0.089	2.566	4.412	1.428	3.876	3.184	1.296	1.741	4.419	2.14	2.172	4.653	5.759	3.115	2.99	4.637	5.176	9.434	4.462	3.081	5.262	5.222	5.403	1.464	3.844	3.223	29.529	5.344	1.851	7.01	3.784	10.019	6.639	2.042
chr1	2454061	2454459	0.047	4.225	7.9	3.46	6.74	3.473	3.785	13.188	11.938	30.212	100.147	8.556	2.625	9.148	8.1	5.55	4.467	9.595	7.167	3.357	2.667	3.357	5.067	1.65	6.083	3.167	3.846	6.429	9.1	4.214	2.5	6	14.047	4.733
chr12	8542543	8543449	0.067	1.455	2.323	7.243	4.006	29.75	4.695	0.968	3.739	1.3	1.325	2.438	6.073	3.458	2.556	3.429	2.4	27.893	2.938	2.87	2.944	3.043	3.091	8.151	1.375	3.05	13.69	3.95	4.377	11.202	2.955	7.635	3.481	1
chr6	170527459	170528000	0.044	1.798	2.796	3.046	2.278	1.231	1.093	2.268	3.855	1.282	2.63	3.588	6.409	3.417	4.217	3.429	4.333	23.945	2.875	2.4	4.615	4.588	4.35	0.933	1.889	4.55	19.241	2.706	4.108	2.833	5	8.188	2.833	2.1
chr8	11557565	11558394	0.071	5.793	0.885	1.986	11.789	7.932	156.944	2.982	4.459	10.469	3.32	9.138	11.014	3.435	5.936	8.294	5.585	1.56	8.508	8.424	29.015	5.932	6.857	2.22	7.182	7.537	6.62	5.463	26.683	7.8	7.633	7.155	6.262	2.571
